x					y
1.000000000000e+003	1.543392972834e+002
1.258925411794e+003	1.510428977608e+002
1.584893192461e+003	1.471815582543e+002
1.995262314969e+003	1.426760098800e+002
2.511886431510e+003	1.375618217892e+002
3.162277660168e+003	1.320230116093e+002
3.981071705535e+003	1.263594888102e+002
5.011872336273e+003	1.209039147086e+002
6.309573444802e+003	1.159334384170e+002
7.943282347243e+003	1.116197017691e+002
1.000000000000e+004	1.080270148879e+002
1.258925411794e+004	1.051385190211e+002
1.584893192461e+004	1.028847324894e+002
1.995262314969e+004	1.011578865209e+002
2.511886431510e+004	9.980207861316e+001
3.162277660168e+004	9.856504915646e+001
3.981071705535e+004	9.697414487713e+001
5.011872336273e+004	9.402085500959e+001
6.309573444802e+004	8.721543824402e+001
7.943282347243e+004	6.889816287840e+001
1.000000000000e+005	1.745644729703e+001
1.258925411794e+005	-3.882492138110e+001
1.584893192461e+005	-6.861348370566e+001
1.995262314969e+005	-8.769130783857e+001
2.511886431510e+005	-9.943585172309e+001
3.162277660168e+005	-1.062150961746e+002
3.981071705535e+005	-1.104759636112e+002
5.011872336273e+005	-1.139234825194e+002
6.309573444802e+005	-1.175881773526e+002
7.943282347243e+005	-1.220869698360e+002
1.000000000000e+006	-1.278060258053e+002
1.258925411794e+006	-1.349884988328e+002
1.584893192461e+006	-1.437507581605e+002
1.995262314969e+006	-1.540525625329e+002
2.511886431510e+006	-1.656538030099e+002
3.162277660168e+006	-1.781016145596e+002
3.981071705535e+006	-1.907856471361e+002
5.011872336273e+006	-2.030605482269e+002
6.309573444802e+006	-2.143850905960e+002
7.943282347243e+006	-2.244131976920e+002
1.000000000000e+007	-2.330076306419e+002
