x					y
1.000000000000e+004	-1.350398754050e+002
1.258925411794e+004	-1.564389741792e+002
1.584893192461e+004	-1.662136198692e+002
1.995262314969e+004	-1.720876017536e+002
2.511886431510e+004	-1.764510364852e+002
3.162277660168e+004	-1.803272790269e+002
3.981071705535e+004	-1.844356429539e+002
5.011872336273e+004	-1.897550714209e+002
6.309573444802e+004	-1.986861616856e+002
7.943282347243e+004	-2.207081532298e+002
1.000000000000e+005	-2.845516943541e+002
1.258925411794e+005	-3.274973581745e+002
1.584893192461e+005	-3.410200655294e+002
1.995262314969e+005	-3.471237659799e+002
2.511886431510e+005	-3.506331146486e+002
3.162277660168e+005	-3.529333664607e+002
3.981071705535e+005	-3.545586049820e+002
5.011872336273e+005	-3.557594384265e+002
6.309573444802e+005	-3.566712294059e+002
7.943282347243e+005	-3.573753238157e+002
1.000000000000e+006	-3.579247752589e+002
1.258925411794e+006	-3.583563781620e+002
1.584893192461e+006	-3.586968122766e+002
1.995262314969e+006	-3.589660339953e+002
2.511886431510e+006	-3.591792882303e+002
3.162277660168e+006	-3.593483841112e+002
3.981071705535e+006	-3.594825526581e+002
5.011872336273e+006	-3.595890518848e+002
6.309573444802e+006	-3.596736098453e+002
7.943282347243e+006	-3.597407578936e+002
1.000000000000e+007	-3.597940861008e+002
