x					y
1.000000000000e+003	2.322208203336e-005
1.258925411794e+003	3.497738081093e-005
1.584893192461e+003	5.225453530904e-005
1.995262314969e+003	7.716079573867e-005
2.511886431510e+003	1.120918163198e-004
3.162277660168e+003	1.595063721689e-004
3.981071705535e+003	2.218097452760e-004
5.011872336273e+003	3.015578082531e-004
6.309573444802e+003	4.020122966819e-004
7.943282347243e+003	5.278877460637e-004
1.000000000000e+004	6.861948630681e-004
1.258925411794e+004	8.873658732694e-004
1.584893192461e+004	1.147195801729e-003
1.995262314969e+004	1.490664445021e-003
2.511886431510e+004	1.959945918578e-003
3.162277660168e+004	2.632276944403e-003
3.981071705535e+004	3.663381218073e-003
5.011872336273e+004	5.406166798183e-003
6.309573444802e+004	8.786334300261e-003
7.943282347243e+004	1.651857369821e-002
1.000000000000e+005	2.875281242147e-002
1.258925411794e+005	2.172440882602e-002
1.584893192461e+005	1.366409001818e-002
1.995262314969e+005	8.668696082338e-003
2.511886431510e+005	5.573223464742e-003
3.162277660168e+005	3.724708952163e-003
3.981071705535e+005	2.601647775897e-003
5.011872336273e+005	1.882995882216e-003
6.309573444802e+005	1.395389982254e-003
7.943282347243e+005	1.046724352631e-003
1.000000000000e+006	7.866353460994e-004
1.258925411794e+006	5.864667334677e-004
1.584893192461e+006	4.294303281498e-004
1.995262314969e+006	3.056583138493e-004
2.511886431510e+006	2.093964589523e-004
3.162277660168e+006	1.369810060582e-004
3.981071705535e+006	8.522163452687e-005
5.011872336273e+006	5.046674000780e-005
6.309573444802e+006	2.859694048086e-005
7.943282347243e+006	1.562988721964e-005
1.000000000000e+007	8.310955753947e-006
