x					y
1.000000000000e+003	1.628856565969e+002
1.258925411794e+003	1.608976805629e+002
1.584893192461e+003	1.584900295224e+002
1.995262314969e+003	1.556519213362e+002
2.511886431510e+003	1.523078965620e+002
3.162277660168e+003	1.483536569744e+002
3.981071705535e+003	1.437295421959e+002
5.011872336273e+003	1.384913584693e+002
6.309573444802e+003	1.328384131440e+002
7.943282347243e+003	1.270798765393e+002
1.000000000000e+004	1.215531351802e+002
1.258925411794e+004	1.165374771153e+002
1.584893192461e+004	1.122055507736e+002
1.995262314969e+004	1.086224109696e+002
2.511886431510e+004	1.057721152646e+002
3.162277660168e+004	1.035863434702e+002
3.981071705535e+004	1.019584198102e+002
5.011872336273e+004	1.007326973508e+002
6.309573444802e+004	9.965519305191e+001
7.943282347243e+004	9.824884997502e+001
1.000000000000e+005	9.550065727929e+001
1.258925411794e+005	8.892606526466e+001
1.584893192461e+005	7.081744900148e+001
1.995262314969e+005	1.808930117946e+001
2.511886431510e+005	-3.968343169223e+001
3.162277660168e+005	-6.956666556992e+001
3.981071705535e+005	-8.875561777235e+001
5.011872336273e+005	-1.005944908589e+002
6.309573444802e+005	-1.073908249050e+002
7.943282347243e+005	-1.115894177193e+002
1.000000000000e+006	-1.149219175892e+002
1.258925411794e+006	-1.184489819416e+002
1.584893192461e+006	-1.228096645973e+002
1.995262314969e+006	-1.284025816425e+002
2.511886431510e+006	-1.354760416830e+002
3.162277660168e+006	-1.441471724931e+002
3.981071705535e+006	-1.543742504328e+002
5.011872336273e+006	-1.659147719402e+002
6.309573444802e+006	-1.783133229072e+002
7.943282347243e+006	-1.909572648513e+002
1.000000000000e+007	-2.031994035754e+002
