x					y
1.000000000000e+003	6.066698140252e-006
1.258925411794e+003	9.358568909581e-006
1.584893192461e+003	1.434662262662e-005
1.995262314969e+003	2.185717697407e-005
2.511886431510e+003	3.307668120720e-005
3.162277660168e+003	4.962128037334e-005
3.981071705535e+003	7.352136965037e-005
5.011872336273e+003	1.070812881569e-004
6.309573444802e+003	1.526639018247e-004
7.943282347243e+003	2.125797759962e-004
1.000000000000e+004	2.892856583950e-004
1.258925411794e+004	3.859233307073e-004
1.584893192461e+004	5.070471761790e-004
1.995262314969e+004	6.594520083926e-004
2.511886431510e+004	8.532875790053e-004
3.162277660168e+004	1.103991469446e-003
3.981071705535e+004	1.436104339203e-003
5.011872336273e+004	1.891279257579e-003
6.309573444802e+004	2.546181298041e-003
7.943282347243e+004	3.556113147677e-003
1.000000000000e+005	5.275024342524e-003
1.258925411794e+005	8.641603546146e-003
1.584893192461e+005	1.650448388655e-002
1.995262314969e+005	2.952663706391e-002
2.511886431510e+005	2.189430803639e-002
3.162277660168e+005	1.362188323228e-002
3.981071705535e+005	8.590787180666e-003
5.011872336273e+005	5.490985121818e-003
6.309573444802e+005	3.648302771507e-003
7.943282347243e+005	2.534939474302e-003
1.000000000000e+006	1.826970034001e-003
1.258925411794e+006	1.349613677496e-003
1.584893192461e+006	1.010139486730e-003
1.995262314969e+006	7.579933023801e-004
2.511886431510e+006	5.645415879267e-004
3.162277660168e+006	4.130973416964e-004
3.981071705535e+006	2.938990260602e-004
5.011872336273e+006	2.012769360896e-004
6.309573444802e+006	1.316395597111e-004
7.943282347243e+006	8.188476582178e-005
1.000000000000e+007	4.848465196079e-005
