x					y
1.000000000000e+004	1.264287905701e-003
1.258925411794e+004	1.532897531493e-003
1.584893192461e+004	2.062962884289e-003
1.995262314969e+004	2.999107118380e-003
2.511886431510e+004	4.586589554531e-003
3.162277660168e+004	7.300137878746e-003
3.981071705535e+004	1.211324382766e-002
5.011872336273e+004	2.128777124362e-002
6.309573444802e+004	4.123628549547e-002
7.943282347243e+004	9.456734829278e-002
1.000000000000e+005	1.656908937443e-001
1.258925411794e+005	1.114254546539e-001
1.584893192461e+005	8.292923230837e-002
1.995262314969e+005	7.049852882099e-002
2.511886431510e+005	6.423381786162e-002
3.162277660168e+005	6.077751524816e-002
3.981071705535e+005	5.876736175455e-002
5.011872336273e+005	5.756105595691e-002
6.309573444802e+005	5.682325746860e-002
7.943282347243e+005	5.636670249963e-002
1.000000000000e+006	5.608212623818e-002
1.258925411794e+006	5.590394108014e-002
1.584893192461e+006	5.579205461377e-002
1.995262314969e+006	5.572167312238e-002
2.511886431510e+006	5.567735034019e-002
3.162277660168e+006	5.564941829492e-002
3.981071705535e+006	5.563180777921e-002
5.011872336273e+006	5.562070163029e-002
6.309573444802e+006	5.561369624691e-002
7.943282347243e+006	5.560927699365e-002
1.000000000000e+007	5.560648896960e-002
