x			y
1.000000000000e+004	-1.615823637468e+001
1.258925411794e+004	-2.384954659362e+001
1.584893192461e+004	-4.084939986217e+001
1.995262314969e+004	-8.599291306680e+001
2.511886431510e+004	-1.373789585399e+002
3.162277660168e+004	-1.578876257376e+002
3.981071705535e+004	-1.670986616297e+002
5.011872336273e+004	-1.726236701089e+002
6.309573444802e+004	-1.767344408888e+002
7.943282347243e+004	-1.803976864253e+002
1.000000000000e+005	-1.842984054952e+002
1.258925411794e+005	-1.893854278707e+002
1.584893192461e+005	-1.980402158985e+002
1.995262314969e+005	-2.201150548729e+002
2.511886431510e+005	-2.873450700368e+002
3.162277660168e+005	-3.295039637794e+002
3.981071705535e+005	-3.422090665045e+002
5.011872336273e+005	-3.479234330520e+002
6.309573444802e+005	-3.512106844221e+002
7.943282347243e+005	-3.533670628250e+002
1.000000000000e+006	-3.548915707555e+002
1.258925411794e+006	-3.560184433635e+002
1.584893192461e+006	-3.568743079153e+002
1.995262314969e+006	-3.575353307981e+002
2.511886431510e+006	-3.580512282260e+002
3.162277660168e+006	-3.584565026463e+002
3.981071705535e+006	-3.587761840883e+002
5.011872336273e+006	-3.590290013897e+002
6.309573444802e+006	-3.592292650583e+002
7.943282347243e+006	-3.593880621195e+002
1.000000000000e+007	-3.595140600063e+002
