x					y
1.000000000000e+004	3.026766463250e-005
1.258925411794e+004	8.933097967359e-005
1.584893192461e+004	2.944588568348e-004
1.995262314969e+004	9.224991845935e-004
2.511886431510e+004	1.306244673915e-003
3.162277660168e+004	1.557740797061e-003
3.981071705535e+004	2.089390564823e-003
5.011872336273e+004	3.035584854816e-003
6.309573444802e+004	4.643310393016e-003
7.943282347243e+004	7.395996277273e-003
1.000000000000e+005	1.229111470131e-002
1.258925411794e+005	2.166863365973e-002
1.584893192461e+005	4.229485042256e-002
1.995262314969e+005	9.928482236062e-002
2.511886431510e+005	1.737879093962e-001
3.162277660168e+005	1.119765957808e-001
3.981071705535e+005	8.292279193416e-002
5.011872336273e+005	7.045951808907e-002
6.309573444802e+005	6.420416798877e-002
7.943282347243e+005	6.075793741978e-002
1.000000000000e+006	5.875484961792e-002
1.258925411794e+006	5.755313387281e-002
1.584893192461e+006	5.681825567118e-002
1.995262314969e+006	5.636354698661e-002
2.511886431510e+006	5.608013581038e-002
3.162277660168e+006	5.590268552774e-002
3.981071705535e+006	5.579126256596e-002
5.011872336273e+006	5.572117344046e-002
6.309573444802e+006	5.567703509012e-002
7.943282347243e+006	5.564921939705e-002
1.000000000000e+007	5.563168228780e-002
