x					y
1.000000000000e+003	1.788187409764e+002
1.258925411794e+003	1.785129583301e+002
1.584893192461e+003	1.781280757207e+002
1.995262314969e+003	1.776436866480e+002
2.511886431510e+003	1.770341747949e+002
3.162277660168e+003	1.762674382523e+002
3.981071705535e+003	1.753033553533e+002
5.011872336273e+003	1.740919949016e+002
6.309573444802e+003	1.725716396216e+002
7.943282347243e+003	1.706668313961e+002
1.000000000000e+004	1.682869188413e+002
1.258925411794e+004	1.653260732112e+002
1.584893192461e+004	1.616665032194e+002
1.995262314969e+004	1.571875436588e+002
2.511886431510e+004	1.517837803712e+002
3.162277660168e+004	1.453936948944e+002
3.981071705535e+004	1.380339014197e+002
5.011872336273e+004	1.298228039117e+002
6.309573444802e+004	1.209703484162e+002
7.943282347243e+004	1.117238394735e+002
1.000000000000e+005	1.022938133726e+002
1.258925411794e+005	9.280633976907e+001
1.584893192461e+005	8.331127189939e+001
1.995262314969e+005	7.383780718166e+001
2.511886431510e+005	6.446232982425e+001
3.162277660168e+005	5.534785302334e+001
3.981071705535e+005	4.672825218702e+001
5.011872336273e+005	3.884434549582e+001
6.309573444802e+005	3.187282201421e+001
7.943282347243e+005	2.588927089062e+001
1.000000000000e+006	2.087438789760e+001
1.258925411794e+006	1.674465445469e+001
1.584893192461e+006	1.338554143106e+001
1.995262314969e+006	1.067594921802e+001
2.511886431510e+006	8.502284547982e+000
3.162277660168e+006	6.764768418291e+000
3.981071705535e+006	5.379073473315e+000
5.011872336273e+006	4.275580214490e+000
6.309573444802e+006	3.397635806772e+000
7.943282347243e+006	2.699551624609e+000
1.000000000000e+007	2.144688033812e+000
