x					y
1.000000000000e+004	7.427538561868e+001
1.258925411794e+004	7.680888443589e+001
1.584893192461e+004	7.870574506442e+001
1.995262314969e+004	8.003406060839e+001
2.511886431510e+004	8.084637825472e+001
3.162277660168e+004	8.117453328906e+001
3.981071705535e+004	8.102599898916e+001
5.011872336273e+004	8.037933617867e+001
6.309573444802e+004	7.917605743656e+001
7.943282347243e+004	7.730458433608e+001
1.000000000000e+005	7.456755532917e+001
1.258925411794e+005	7.061283101335e+001
1.584893192461e+005	6.478191294056e+001
1.995262314969e+005	5.577224962482e+001
2.511886431510e+005	4.100143124779e+001
3.162277660168e+005	1.679720702385e+001
3.981071705535e+005	-1.437358605084e+001
5.011872336273e+005	-3.974231388500e+001
6.309573444802e+005	-5.545699430127e+001
7.943282347243e+005	-6.507759215918e+001
1.000000000000e+006	-7.137172760419e+001
1.258925411794e+006	-7.575615910387e+001
1.584893192461e+006	-7.895246522992e+001
1.995262314969e+006	-8.135500890449e+001
2.511886431510e+006	-8.319733839065e+001
3.162277660168e+006	-8.462835033774e+001
3.981071705535e+006	-8.574902928746e+001
5.011872336273e+006	-8.663126115504e+001
6.309573444802e+006	-8.732807828702e+001
7.943282347243e+006	-8.787959990928e+001
1.000000000000e+007	-8.831669904256e+001
